time_ms_loc,z,y,x
41220150.0,-0.0420890653505921,0.07609896548092357,-0.02907797223888331
41220184.0,-0.05757492091506714,0.10780751220881932,-0.05451632812619202
41220217.0,-0.049687416851520526,0.0877379402518272,-0.04830900803208346
41220250.0,-0.034406115114688836,0.10099725201725952,-0.059025837853550894
41220284.0,-0.0260740301571786,0.02849386464804404,-0.03863742100074881
41220317.0,-0.01680261380970472,0.0936332941055297,-0.010691682249307579
41220351.0,0.016690164618194073,0.029911899752914847,-0.018234960734844197
41220384.0,0.027580054290592616,-0.00594686975236987,0.004745544213801654
41220418.0,0.012569198617711575,0.03280701860785483,-0.00436724815517665
41220451.0,0.032552085630595626,0.02065447941422459,0.03173572886735192
41220484.0,0.05422902740538113,-0.00721242242725564,0.03406813484616576
41220518.0,0.028884224127978,0.0022643955890089005,0.10951847583055495
41220551.0,0.13484992235898965,-0.06798176625743503,0.10943256020545958
41220585.0,0.10492178797721861,-0.26907371878623965,0.20165491700172422
41220618.0,0.029669968411326398,-0.4332045689225197,0.35496363788843155
41220652.0,-0.3099136574193835,-0.6524075478315353,0.6998935163021087
41220685.0,-0.6460195660591126,-1.2549124717712403,1.4050400257110596
41220719.0,-1.3584497094154357,-2.0660919547080994,1.7749735236167907
41220752.0,-1.0416889250278474,-3.199730408191681,0.362476061284542
41220786.0,0.06972710937261584,-0.6088267207145691,0.6056877568364143
41220819.0,1.060211503505707,0.40618280321359634,0.5803178548812866
41220853.0,1.268532156944275,-0.15228886902332306,0.3322051763534546
41220886.0,1.8065643436030339,-1.0602859258651733,0.6109640441442791
41220919.0,1.5353667944669724,-1.9836387813091279,0.6072608798742294
41220953.0,0.49085249453783036,-0.6759719759225845,0.22299627289175986
41220986.0,0.74962078332901,-0.8281828403472901,0.19739673584699627
41221020.0,0.8804500102996826,-0.574510133266449,0.2671298950910568
41221053.0,0.6747151792049408,-0.5050814270973205,0.4677237451076507
41221086.0,0.46367524266242977,-0.4496984034776687,0.39890288114547734
41221120.0,0.2154856145381927,0.4738831341266632,-0.2609737142920494
41221154.0,0.31862684786319734,0.49477137848734853,-0.6270220637321472
41221187.0,0.46694987267255783,-0.25745697505772114,-0.17150354385375977
41221221.0,0.5108851343393326,-0.7005528301000595,0.3597342818975448
41221254.0,0.46858894824981684,-0.2764596000313759,0.08765476346015924
41221287.0,0.4554298743605613,0.10611409321427338,-0.12688404135406012
41221321.0,0.501483017206192,-0.8272521317005157,0.2921902887523174
41221354.0,0.5611213445663452,-1.1888595342636108,0.39022418335080145
41221388.0,0.7553663730621338,-1.2776813507080078,-0.10428355187177657
41221421.0,1.28849036693573,-1.4150262951850892,-0.3511073127388954
41221455.0,1.9383540451526642,-2.1704349637031557,-0.6341397494077683
41221488.0,1.6537825345993045,-2.0828171253204344,-0.7377972722053527
41221522.0,1.6929398775100708,-2.339194893836975,-1.1593303084373474
41221555.0,1.3208250284194947,-2.3452180624008183,-1.6413575530052185
41221588.0,1.2508546590805054,-1.7935936450958252,-2.398295497894287
41221622.0,1.592041790485382,-1.67216557264328,-2.4039398431777954
41221655.0,1.2743771553039551,-2.4786398291587832,-1.051558068394661
41221689.0,1.2551686073604382,-1.672176298342253,-1.5880669355392456
41221722.0,1.0115736186504365,-0.13969376562163235,-2.063993048667908
41221756.0,0.19098502025008196,0.09032984822988505,-1.6425575017929077
41221789.0,-0.05890249311923973,-0.2824409320950507,-1.5361057758331298
41221823.0,0.10476891472935673,-0.7264792084693908,-1.3991085529327392
41221856.0,0.3772823065519333,-1.0394407659769058,-1.160930722951889
41221890.0,0.5464403957128525,-1.7212009847164154,-0.33807206749916074
41221923.0,0.6051843523979187,-1.2656993389129638,0.4810576915740967
41221956.0,0.872484102845192,-0.449821725487709,0.7480050176382065
41221990.0,0.7546204119920731,-0.9350898146629332,0.274566687643528
41222023.0,0.783363676071167,-1.4988370418548584,-0.025089062750339536
41222057.0,0.4369266092777252,-2.3529643535614015,-0.45860278606414795
41222090.0,0.36677018404006956,-1.0458314180374146,-0.9770573824644088
41222124.0,1.5913053810596463,1.0811298817396162,-0.2158950701355934
41222157.0,1.9333330273628238,0.8059956446290016,0.9682247817516327
41222191.0,1.1495314836502075,-1.6544604301452637,0.5485876798629761
41222224.0,0.5393025517463684,-1.589532893896103,-1.1097810983657836
41222257.0,0.5448688656091689,-0.20129599273204796,-1.113456016778946
41222291.0,0.9097719192504884,0.3982754349708557,-0.421600878238678
41222324.0,1.0445887625217436,0.42590113133192065,-0.5524456679821014
41222358.0,1.2393600940704346,0.35079847797751423,-0.6629932731389999
41222391.0,1.9219006299972532,0.8110511302947998,0.24020449817180634
41222425.0,1.7897506356239319,0.8762774586677551,0.7637496054172516
41222458.0,1.7022472679615022,1.447679454088211,1.172431093454361
41222492.0,1.6422033786773682,1.7691885113716126,1.4327937960624695
41222525.0,1.2716499269008634,0.8235449492931366,1.4851124286651611
41222559.0,1.404531800746918,1.5110602229833603,1.4232273876667023
41222592.0,-0.4088326334953308,-0.5138261370360852,0.5617327630519867
41222626.0,-0.69186772108078,0.24459415823221206,-0.408076274394989
41222659.0,-0.9500251770019531,0.36848168671131126,0.09944343380630011
41222692.0,-1.2685383915901185,0.20373829305171967,-0.1603827178478241
41222726.0,-1.851543164253235,-1.1207320928573608,-0.1640536844730377
41222759.0,-1.4904101014137268,-0.6512527823448181,0.00029924553819001
41222793.0,-0.9459203690290451,0.3644302278757095,-0.14267215654253956
41222826.0,-0.6655749440193176,-0.12028907537460332,0.01498031616210932
41222860.0,-1.0451590418815613,-0.3373573422431945,0.5608561038970947
41222893.0,-0.2859018415212631,-0.2093694567680358,1.0056485295295716
41222926.0,0.8003934919834138,0.35792451500892636,0.035602676868438765
41222960.0,1.1530409455299377,0.26551012694835663,-0.3342010602355003
41222993.0,0.7330519735813141,-0.2829012230038642,0.6177769601345062
41223027.0,1.1347374379634858,0.29946902990341195,0.6813294112682342
41223060.0,1.4982309341430664,0.8990770280361176,-0.3323412388563156
41223094.0,1.2684345722198487,0.834591519832611,-0.3674680292606354
41223127.0,1.6032860338687898,1.182308867573738,0.8687685832381249
41223161.0,1.3743800312280654,-0.2594688564538956,-0.25895154178142543
41223194.0,0.08691807389259337,0.736524760723114,-0.8605757117271424
41223228.0,0.30971317291259765,0.57982417345047,-0.6434604525566101
41223261.0,1.8089545714227777,0.04430429951140752,-1.6874723120739585
41223294.0,0.004956565797328949,-0.5474745444953442,-0.19504820555448527
41223328.0,-0.3128211632370949,-1.2779889404773712,0.3010083049535751
41223361.0,1.5540642261505129,0.3262455582618713,0.7238053917884827
41223395.0,2.068833088874817,0.9836556375026703,0.9583078116178513
41223428.0,1.1300486743450164,0.0702156864106655,0.45719003975391387
41223462.0,0.03318184092640883,-0.4445591121912002,0.5157597720623016
41223495.0,0.4382435858249664,0.015384350344538712,-0.5903047710657119
41223529.0,0.03213571012020111,-0.07688263058662409,-1.8146719932556152
41223562.0,-0.6194397047162057,-0.8632995128631591,-1.5413985073566436
41223595.0,-0.8494062006473541,-0.4297138929367065,-0.7089724004268646
41223629.0,0.06948475539684296,-0.7119290232658386,-0.07330081611871714
41223663.0,0.8732765734195709,0.051629093289375316,-0.3507898099720478
41223696.0,0.7426941394805908,-0.09159522186964755,-0.30513307787477967
41223729.0,0.9287236332893372,-0.2307207882404327,0.34924277663230896
41223763.0,1.378479826450348,-0.2088643297553062,1.349117785692215
41223796.0,2.005122882127762,0.31320677548646925,2.4386418461799617
41223830.0,2.1267195999622346,-1.4546881198883055,3.169380819797516
41223863.0,1.019085991382599,-2.799787759780884,2.99755973815918
41223897.0,-0.966802716255188,-1.9295133113861085,-0.14250223636627202
41223930.0,-4.110546135902405,-0.28454260826110833,-2.366228473186493
41223963.0,-6.32131175994873,1.1311910808086396,-1.9716819763183593
41223997.0,-6.149661636352539,0.06738619804382323,-0.8539828777313232
41224030.0,-6.57301344871521,0.12656112387776366,-0.29208258390426634
41224064.0,-7.264336661288612,1.3434071415349056,-0.1483975562610124
41224097.0,-6.355106282234192,1.7765368223190308,0.1019409969449043
41224131.0,-5.952971625328064,2.7111236691474914,0.5469155818223953
41224164.0,-5.47783203125,2.518426513671875,1.4558809757232665
41224198.0,-3.757721781730652,2.6640751361846924,1.113937884569168
41224231.0,-2.74086446762085,3.24209805727005,0.26105679059401155
41224265.0,-1.6023227453231812,4.342161118984222,-0.13202651804313062
41224298.0,-1.2379215359687805,3.1541593074798584,-0.29718180000782013
41224331.0,-0.41841353885829446,1.9049327552318573,0.17746112644672393
41224365.0,0.4522661674767733,2.345540189743042,-0.48315989822149275
41224398.0,0.6366123855113983,1.754128336906433,-0.43915019929409027
41224432.0,0.35455873608589167,1.5107742071151733,-0.5182783126831054
41224465.0,0.16190772652626037,1.5225817680358886,-0.5542345732450485
41224499.0,0.1970942392945289,1.5647113740444185,-0.702326986193657
41224532.0,0.10696208328008652,1.2863513708114624,-0.8439011931419372
41224566.0,-0.11187600344419475,1.1173240184783935,-0.8430491983890533
41224599.0,-0.002852871175855441,1.1480157852172852,-0.5959689661860466
41224632.0,0.26561805009841916,2.04101185798645,-0.5774450659751892
41224666.0,0.5050250172615052,3.12259840965271,-1.0321677148342132
41224699.0,0.0833059962838888,1.3896254658699037,-0.8747790634632111
41224733.0,-0.22112650796771047,-0.020066838536877223,0.04054916277527809
41224766.0,-0.0014462104998529401,-0.08812673911452287,0.5423366308212281
41224800.0,-0.10210624784231181,-0.27333674430847166,0.3554711610078811
41224833.0,-0.06990182125254678,0.47814277285023743,-0.2127238606151781
41224867.0,0.2562084197998047,0.6117299199104309,0.06429111212491978
41224900.0,0.13899493627250195,0.09923732504248615,0.18035695031285282
41224934.0,-0.044701252190861865,0.5012871846556664,-0.17080000713467594
41224967.0,-0.0531944371759891,0.5478835701942444,-0.1210305467247963
41225000.0,-0.05582328941673037,0.43875510841608045,-0.18642465993762014
41225034.0,-0.02131721824407572,0.04123801961541171,-0.1296825356781482
41225067.0,-0.0783273428678512,0.03801446780562401,-0.0793443247675895
41225101.0,0.07584037370979779,0.10984242334961891,-0.10447524264454836
41225134.0,0.11856177449226377,-0.2525463573634624,0.026237232610583257
41225168.0,0.0545799676328897,-0.21677494011819354,-0.06605293452739709
41225201.0,0.03942942842841142,-0.08790767490863795,-0.04804013520479197
41225235.0,0.03558474481105804,-0.08098485618829723,-0.048180963844060884
41225268.0,-0.07244706070050594,-0.2413543410599231,-0.05425894781947133
41225302.0,0.03281936561688778,-0.2619106322526931,-0.0573843652382493
41225335.0,0.0732799410820007,-0.3241894364356995,-0.040784503519535
41225368.0,0.000109504186548255,-0.3629864111542701,-0.04743373226374381
41225402.0,-0.054533571004867554,-0.39630487561225886,-0.04139513708651065
41225435.0,-0.11104975491762153,-0.9095391631126404,0.06944507658481594
41225469.0,-0.11237409785389892,-1.3922523379325866,0.22390776276588434
41225502.0,-0.2546569220721721,-1.9893679618835445,0.32182347029447556
41225536.0,-0.4126349657773971,-2.6471760630607606,0.45699388235807414
41225569.0,-0.31660856306552887,-2.0592408299446103,0.2874545142054558
41225603.0,0.13113926649093624,-0.7554244756698608,-0.14667803347110742
41225636.0,0.04425420425832266,-1.0119823029166775,0.4265224212094357
41225669.0,-0.13166875586612148,-1.8506879329681396,0.5262475937604905
41225703.0,0.12858700557844716,-0.2617615271359681,-0.0694759532809257
41225736.0,0.21828739345073694,0.08395157009363174,-0.3235713243484497
41225770.0,-0.0389508008956909,-0.3569203250110149,-0.2181559383869171
41225803.0,0.007681902498006779,-0.028344461321830695,-0.11111169271171092
41225837.0,0.07806225009262559,-0.28260622173547745,-0.04405426625162363
41225870.0,0.2208371043205261,-0.4248297870159149,-0.41126668453216547
41225904.0,0.4038092702627182,0.4734617918729782,-0.45530948340892785
41225937.0,-0.04183111526072023,0.4426889419555664,-0.0009227186441421453
41225970.0,-0.02132855355739592,0.3843270182609558,0.024986933171749062
41226004.0,0.17447954863309856,0.28271803557872766,-0.07689752131700511
41226038.0,0.1818021863698959,0.1779513955116272,0.01509750131517642
41226071.0,0.14084362983703613,0.2789842113852501,-0.0014809076674282004
41226104.0,0.21142006367444985,0.12441376298665992,0.008890101592987731
41226138.0,0.17757702171802517,0.00922014135867354,0.06976428925991052
41226171.0,0.07930436916649335,0.14901281520724294,-0.07584201078861945
41226205.0,0.03682654071599242,0.1206089332699775,-0.052172521129250526
41226238.0,-0.009159716591239,-0.03354981988668444,-0.04385803267359728
41226272.0,0.010958855133503611,-0.09454965628683565,-0.02465577293187375
41226305.0,0.024901588633656484,0.000988077046349567,-0.03463369775563471
41226339.0,0.042373224534094256,-0.050570734031498414,-0.017878988164011393
41226372.0,0.06573906168341631,-0.1271057121455669,0.05632410012185568
41226405.0,0.027499157935380852,-0.060293357446789736,0.015080637251958198
41226439.0,-0.012710305813111706,0.015232156619037374,0.000930592111360911
41226472.0,-0.03327616881579156,-0.04550017286092037,-0.01839806623756883
41226506.0,-0.02478715060278773,-0.07324334569275373,-0.03120903754606836
41226539.0,-0.01390713592991226,-0.06091892719268792,-0.0032378075644373897
41226573.0,0.00540539016947144,-0.0196123238652944,-0.0366974495351314
41226606.0,0.010168807394802536,-0.06612421479076143,-0.017339857574552288
41226640.0,0.01697322214022275,-0.3515441492199898,0.07244559004902833
41226673.0,0.010090597346425017,-1.0731422185897828,0.07664100974798199
41226707.0,-0.1847263768315315,-2.854744791984558,-0.11552110314369196
41226740.0,0.05735691636800758,-4.04531317949295,0.2506705056875944
41226773.0,1.2669972062110901,-5.126111125946045,1.1663445472717284
41226807.0,2.3699777364730834,-7.219449615478515,1.8017510533332823
41226840.0,2.943994641304016,-7.7302045822143555,2.406407117843628
41226874.0,4.221901261806488,-5.633797335624695,2.4404715657234193
41226907.0,5.559843730926515,-4.320194721221924,1.9486373662948608
41226941.0,4.356208801269531,-2.99228982925415,0.35013924241065975
41226974.0,4.148023629188537,-0.6679473429918289,-2.2091532409191132
41227007.0,1.8923819839954377,-1.1006297886371612,-2.095363330841064
41227041.0,1.4429709553718566,1.683305037021637,-3.528194808959961
41227074.0,0.9231863647699357,0.26989486366510385,-0.5997228980064391
41227108.0,1.4935075879096984,0.48985284268856044,2.6358916282653806
41227141.0,4.089743280410767,2.8601650476455687,1.5921990394592285
41227175.0,4.666378736495972,2.6170307397842407,-0.2175721973180771
41227208.0,3.325556617034109,2.9584869522797432,-0.33152378232855545
41227242.0,3.1972516059875487,2.487489879131317,-1.0423326253890992
41227275.0,2.0219687581062313,1.7109557896852494,0.4977546244859695
41227309.0,-0.3988836854696273,-0.13073031883686784,-0.825296550989151
41227342.0,-0.19733887910842884,-0.04060184136033057,0.2617790699005127
41227376.0,-0.5456524968147278,-1.3687450647354127,0.013087615370750483
41227409.0,-0.07154548913240433,-1.0258901417255402,-0.7436501234769821
41227442.0,-0.15926985293626783,-1.1666637539863587,-0.27278971672058105
41227476.0,-1.0491523504257203,-0.5876627624034882,0.8837837457656861
41227509.0,-0.4463818110525608,-0.4361904039978981,0.4648396149277687
41227543.0,1.1254959754645826,0.708993884921074,-0.8512869283556939
41227576.0,4.786070346832275,0.03333589434623718,0.8983840346336364
41227610.0,3.004167878627777,-1.5897083520889281,1.3698100686073302
41227643.0,0.3983032539486885,-0.5291897460818291,0.027859602868556932
41227677.0,0.8009638488292694,-0.1749160699546337,-1.497064933180809
41227710.0,-0.08385377842932942,-0.5586451053619385,-3.4240950107574464
41227743.0,-0.7542588204145431,1.031665390729904,-4.993557620048523
41227777.0,-0.7658735066652299,-0.15508914291858678,-2.0324705302715302
41227810.0,-0.9355977952480317,-0.018664714694023088,0.6035594642162323
41227844.0,-0.4905738532543181,1.6602482795715332,0.3709795176982879
41227877.0,1.182461214065552,1.9417491793632506,0.6721776038408279
41227911.0,2.318086850643158,1.344798283278942,0.4816119864583015
41227944.0,2.80192494392395,-1.5688965320587158,0.4047115445137024
41227978.0,2.3071685791015626,-0.7551108181476592,0.11402239054441451
41228011.0,1.2726388165825293,-0.032178201173481163,-0.39888349646016175
41228045.0,-0.3944516897201538,0.16851383745670317,-1.1498223662376403
41228078.0,-1.1681624352931976,-0.3601976335048675,-1.7512563467025757
41228111.0,-0.11535003781318665,-0.25810129642486573,0.009681463241577148
41228145.0,0.35588558018207544,0.003000383079051927,1.766240930557251
41228178.0,0.6375818997621536,-0.415243849158287,2.188585102558136
41228212.0,-1.0440774619579316,1.4502908945083617,2.337158620357514
41228245.0,-2.066551041603088,-0.1750800795853138,-0.3529741987586021
41228279.0,-2.5982083797454836,0.422936236858368,-1.4035664319992065
41228312.0,-1.4598875701427458,0.638396718353033,0.1174694776535034
41228346.0,0.03329134080559022,-0.28520211353898045,0.7252065002918243
41228379.0,0.27087975740432735,-0.2583001643419266,0.21314735412597646
41228413.0,0.09450641274452205,-0.3669836670160293,0.09632475767284629
41228446.0,0.12247439681086689,-0.3412138164043427,0.2913235977292061
41228479.0,-0.03139276029542084,-0.2803447723388671,0.029307068884372678
41228513.0,-0.12472226098179814,-0.16696153581142426,0.1977237835526466
41228546.0,0.1749654300510883,-0.0015216438099741464,0.508758582174778
41228580.0,-0.07021298110485075,-0.06167877763509755,0.09346540197730069
41228613.0,0.0253306981176138,-0.02930155582726,0.05117234354838725
41228647.0,0.15281212627887725,-0.078027531504631,0.07821225970983504
41228680.0,0.30021827891469,-0.1335889786481857,0.0323973934166133
41228714.0,0.36303315758705135,-0.25596648231148716,-0.1002655893564224
41228747.0,0.43354009985923764,-0.3116345286369323,-0.12812271565198896
41228780.0,0.4999096795916557,-0.36101903766393656,0.00583543218672275
41228814.0,0.5304444275404278,-0.40560168341586467,0.14948221962702898
41228847.0,0.5381587594747543,-0.5323260873556137,0.14892728626728058
41228881.0,0.5063075244426727,-0.6162647068500519,0.35470597371459
41228914.0,0.10705233886837955,-0.7117340683937072,0.2944512367248535
41228948.0,0.15070176795125007,-0.7941318452358246,0.11529748737812039
41228981.0,0.44609055966138833,-1.0454928725957868,0.33669073656201365
41229015.0,0.5555303454399109,-1.1358137547969818,0.44356913268566134
41229048.0,0.5341411769390106,-1.0178241312503813,0.1689513716846704
41229082.0,0.6234843134880066,-0.8476795554161072,0.0761204063892364
41229115.0,0.45220113992691036,-0.5863379508256912,0.27983816787600513
41229148.0,0.25511240065097807,-0.24051761776208874,0.30991756618022914
41229182.0,0.1411532163619995,-0.0490227863192558,0.2044928222894668
41229215.0,0.08758279271423815,-0.05097345989197492,0.11860042363405221
41229249.0,0.06577501967549323,0.0049058802425861435,0.05431251768022772
41229282.0,0.0490207895636558,0.0752735361456871,-0.0086725130677223
41229316.0,0.05732653364539143,0.17664766460657116,-0.05283662900328631
41229349.0,0.09367164932191367,0.22110190987586972,-0.08130373917520044
41229382.0,0.1806395202875137,0.2245376110076904,-0.1042248308658599
41229416.0,0.22286049127578728,0.24756113290786738,-0.1781019642949104
41229449.0,0.12428128197789187,0.23583544194698328,-0.22633462101221077
41229483.0,-0.029760631546378112,0.2427542895078659,-0.14538842961192125
41229517.0,-0.12195921316742891,0.21179501339793202,-0.0524552827700972
41229550.0,-0.14446271061897273,0.1922383189201355,0.002853880450129522
41229583.0,-0.10699138380587095,0.20148130878806114,0.05055101625621317
41229617.0,-0.08347850959551958,0.19675770401954645,0.04067228048255567
41229650.0,-0.09498282782733437,0.1836084000766277,-0.004730656463652849
41229684.0,-0.09786228947341438,0.16321804150938982,-0.04183385446667668
41229717.0,-0.08211281597614288,0.11654458343982692,-0.09180382639169686
41229751.0,-0.07789393514394755,0.07408557459712026,-0.12899331003427505
41229784.0,-0.0752789411693811,0.05324745960533615,-0.1339394494891166
41229817.0,-0.10312537997961044,0.008900088444352122,-0.15801567733287805
41229851.0,-0.058953430503606755,-0.0380398612469434,-0.1738161668181419
41229884.0,0.008625641977414476,0.0031090767704882198,-0.14763951823115345
41229918.0,-0.05405967826955018,0.08993091620504852,-0.12345523461699481
41229951.0,-0.0703972391784191,0.15122478455305094,-0.057160381227731705
41229985.0,-0.06614940911531446,0.17817618846893304,-0.0059149835258722
41230018.0,-0.0986837547272443,0.2446525171399116,0.0019945862237363415
41230051.0,-0.07955360785126685,0.1854561269283294,-0.0782972387969493
41230085.0,-0.04132139831781384,0.12481198608875274,-0.12308041006326673
41230118.0,-0.01085798409767447,0.15963129624724387,-0.06328964121639721
41230152.0,-0.06419169101864095,0.20246597751975054,-0.024264981597661925
41230185.0,-0.0893199577927589,0.19443218708038323,-0.025776832737028542
41230219.0,-0.07568423300981517,0.14757321923971173,0.0033485402818768505
41230252.0,-0.05188959632068867,0.08160555772483345,0.00324883502908049
41230286.0,-0.021025535650551277,0.018109316937625373,0.0060600803699344
41230319.0,-0.01166864251717916,-0.03428206779062744,-0.00241307008545845
41230353.0,0.0009073575958609588,-0.06868592798709863,0.0069906010292470604
41230386.0,0.031180521179186606,-0.10718053422476113,0.015621781741317932
41230420.0,0.0457623675465583,-0.0966851338744163,0.0005780553910881003
41230453.0,0.06675785817205904,-0.10979277864098544,-0.013564862404018585
41230486.0,0.10049019977450367,-0.12763699814677235,-0.019279335066676062
41230520.0,0.0858383849263191,-0.0645415410399437,-8.56760889291e-05
41230553.0,0.0393448935821652,-0.04610283486545077,0.002697096811607445
41230587.0,0.0192452996503561,-0.01062546004541217,0.00229859233368182
41230620.0,-0.0344442799687385,0.0685668513178825,0.0080875549465417
41230654.0,-0.04618143029510971,0.16490176543593404,0.00522587327286596
41230687.0,-0.05679243393242356,0.2576001569628715,-0.006241996795870361
41230721.0,-0.06916973330080506,0.3150925457477569,-0.024643691815435863
41230754.0,-0.07376743927597992,0.29146111607551567,-0.03064806964248414
41230788.0,-0.05689612925052638,0.2336176395416259,-0.03412756472825998
41230821.0,-0.035468536056578064,0.13174837753176682,-0.02187023647129531
41230854.0,-0.01829218752682205,0.0097148686647415,-0.02010684199631209
41230888.0,0.022719124704599317,-0.15675609856843947,-0.026000067591667102
41230921.0,0.08018625043332575,-0.2925715833902359,-0.03848759233951563
41230955.0,0.12473819032311434,-0.40295256674289703,-0.02382907085120675
41230988.0,0.13745012581348415,-0.48749278783798217,0.00312574612908058
41231022.0,0.12348026186227794,-0.5051689863204956,0.00431781667284663
41231055.0,0.11471087113022797,-0.46494545787572855,0.003441857290454174
41231089.0,0.1018498439341783,-0.34063720703125,0.022985516395419774
41231122.0,0.04817399270832534,-0.1634471543133258,0.02309205606579776
41231155.0,0.0050107570714316985,0.018526419997215222,0.008353772107511748
41231189.0,-0.006535566019776579,0.1682515183561726,-0.014429888540976883
41231222.0,-0.00351804350502786,0.24751858487725256,-0.04493586719036097
41231256.0,0.00623470395803446,0.2915081530809402,-0.07717360332608214
41231289.0,0.00679162726737555,0.29299476742744446,-0.0748578198254108
41231323.0,-0.005649047903716499,0.25875484943389887,-0.07732976973056788
41231356.0,-0.03635897347703568,0.2157396353781223,-0.055732828192412764
41231390.0,-0.06227433532476421,0.17370131388306614,-0.0032775033265352096
41231423.0,-0.061092604696750596,0.1412880197167396,0.02104333005845542
41231457.0,-0.03270712532103059,0.08325956836342807,0.009342749230563592
41231490.0,-0.0014359273714944637,0.010790717042982602,-0.007041386386845175
41231523.0,0.03205002322793004,-0.04734547138214104,-0.01578262597322462
41231557.0,0.04151273220777509,-0.11291938871145246,-0.01843827776610845
41231590.0,0.03588739484548562,-0.1422417506575584,-0.015394317591562815
41231624.0,0.048889061436057,-0.15539390221238134,0.0029393059667199503
41231657.0,0.04951448887586586,-0.1425171196460723,-0.0010910359909757795
41231691.0,0.0466721095144748,-0.12015285342931745,-0.00886629205197092
41231724.0,0.05212171282619235,-0.08251179754734032,-0.0163109821733087
41231758.0,0.04222648795694105,-0.021024459600448575,-0.014312693150713986
41231791.0,0.0242375027388334,0.05726215243339536,-0.01774334162473672
41231824.0,0.001628033816814375,0.15688749775290484,-0.022013350389897803
41231858.0,-0.02244249191135161,0.2484559148550033,-0.011947279749438103
41231892.0,-0.052858216874301395,0.3218281880021095,-0.009480951773002691
41231925.0,-0.07250828668475144,0.3627329975366592,-0.005534734111279169
41231958.0,-0.07972353361546988,0.3530965372920036,0.0072397592943161705
41231992.0,-0.06964536795490667,0.3017435544415524,0.018532046950177104
41232025.0,-0.04789218902587887,0.21005362644791603,0.024082070495933253
41232059.0,-0.020039077987894352,0.08972870316356416,0.03321936354041099
41232092.0,0.0027625258080661106,0.0039631721563637215,0.036659525334835
41232126.0,0.01290696337819096,-0.06362845152616498,0.02988647595047942
41232159.0,0.02249305052682757,-0.09358766488730905,0.014757468923926305
41232192.0,0.03340878263115876,-0.10406209528446196,0.0098825606517493
41232226.0,0.04383593052625652,-0.10173918455839154,0.01718193516135212
41232259.0,0.04628694206476204,-0.10356407649815078,0.02099670907482502
41232293.0,0.033396265469491475,-0.10111409984529013,0.01879954664036625
41232326.0,0.0273404855281114,-0.09214916676282876,0.0316033896058797
41232360.0,0.019976925384253212,-0.06721932627260678,0.03055770676583042
41232393.0,0.00996642513200635,-0.02715011034160845,0.020462559070438098
41232427.0,0.008928207610733775,0.00631560088368132,0.006267436244524955
41232460.0,0.01434690384194247,0.02733457554131741,0.00023440944496540001
41232494.0,0.01412265971302978,0.0406276658177375,-0.00735604446381324
41232527.0,0.013258244749158585,0.040472285822033834,-0.004564488865435095
41232560.0,0.00801922322716557,0.03807738609611988,-0.0024609414860605897
41232594.0,-0.00044654333032662,0.03031135424971574,0.00576255912892518
41232627.0,-0.007051155157387185,0.019754782412201126,0.01298286695964629
41232661.0,-0.00727933922316877,0.00692099318839604,0.01342427553609009
41232694.0,-0.0091640569269657,0.00246208813041444,0.01250587496906516
41232728.0,-0.009191631339490351,-0.004348716931417499,0.00709587824530895
41232761.0,-0.0087398346979171,-0.006506258412264285,0.00402029097895133
